"kind","totalItems","items__kind","items__id","items__etag","items__selfLink","items__volumeInfo__title","items__volumeInfo__subtitle","items__volumeInfo__authors__001","items__volumeInfo__publisher","items__volumeInfo__publishedDate","items__volumeInfo__description","items__volumeInfo__industryIdentifiers__type","items__volumeInfo__industryIdentifiers__identifier","items__volumeInfo__readingModes__text","items__volumeInfo__readingModes__image","items__volumeInfo__printType","items__volumeInfo__categories__-","items__volumeInfo__averageRating","items__volumeInfo__ratingsCount","items__volumeInfo__maturityRating","items__volumeInfo__allowAnonLogging","items__volumeInfo__contentVersion","items__volumeInfo__panelizationSummary__containsEpubBubbles","items__volumeInfo__panelizationSummary__containsImageBubbles","items__volumeInfo__imageLinks__smallThumbnail","items__volumeInfo__imageLinks__thumbnail","items__volumeInfo__language","items__volumeInfo__previewLink","items__volumeInfo__infoLink","items__volumeInfo__canonicalVolumeLink","items__saleInfo__country","items__saleInfo__saleability","items__saleInfo__isEbook","items__accessInfo__country","items__accessInfo__viewability","items__accessInfo__embeddable","items__accessInfo__publicDomain","items__accessInfo__textToSpeechPermission","items__accessInfo__epub__isAvailable","items__accessInfo__epub__acsTokenLink","items__accessInfo__pdf__isAvailable","items__accessInfo__webReaderLink","items__accessInfo__accessViewStatus","items__accessInfo__quoteSharingAllowed","items__searchInfo__textSnippet","items__volumeInfo__pageCount","items__saleInfo__listPrice__amount","items__saleInfo__listPrice__currencyCode","items__saleInfo__retailPrice__amount","items__saleInfo__retailPrice__currencyCode","items__saleInfo__buyLink","items__saleInfo__offers__finskyOfferType","items__saleInfo__offers__listPrice__amountInMicros","items__saleInfo__offers__listPrice__currencyCode","items__saleInfo__offers__retailPrice__amountInMicros","items__saleInfo__offers__retailPrice__currencyCode","items__saleInfo__offers__giftable","items__accessInfo__pdf__acsTokenLink","items__volumeInfo__authors__002"
"","","","","","","","","","","","","ISBN_10","1760982377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","65XXzQEACAAJ","m2hrezC1TPg","https://www.googleapis.com/books/v1/volumes/65XXzQEACAAJ","Press Reset","Ruin and Recovery in the Video Game Industry","Jason Schreier","","2021-05-11","From the bestselling author of Blood, Sweat, and Pixels comes the next definitive, behind-the-scenes account of the video game industry: how some of the past decade's most renowned studios fell apart -- and the stories, both triumphant and tragic, of what happened next. Jason Schreier's groundbreaking reporting has earned him a place among the preeminent investigative journalists covering the world of video games. In his eagerly anticipated, deeply researched new book, Schreier trains his investigative eye on the volatility of the video game industry and the resilience of the people who work in it. The business of videogames is both a prestige industry and an opaque one. Based on dozens of first-hand interviews that cover the development of landmark games -- Bioshock Infinite, Epic Mickey, Dead Space, and more -- on to the shocking closures of the studios that made them, PRESS RESET tells the stories of how real people are affected by game studio shutdowns, and how they recover, move on, or escape the industry entirely. Schreier's insider interviews cover hostile takeovers, abusive bosses, corporate drama, bounced checks, and that one time the Boston Red Sox's Curt Schilling decided he was going to lead a game studio that would take out World of Warcraft. Along the way, he asks pressing questions about why, when the video game industry is more successful than ever, it's become so hard to make a stable living making video games -- and whether the business of making games can change before it's too late.","ISBN_10","1538735490","False","False","BOOK","Games & Activities","","","NOT_MATURE","False","preview-1.0.0","False","False","http://books.google.com/books/content?id=65XXzQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books/content?id=65XXzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","en","http://books.google.com/books?id=65XXzQEACAAJ&dq=intitle:Press+Reset:+Ruin+and+Recovery+in+the+Video+Game+Industry+inauthor:Jason+Schreier&hl=&cd=1&source=gbs_api","http://books.google.com/books?id=65XXzQEACAAJ&dq=intitle:Press+Reset:+Ruin+and+Recovery+in+the+Video+Game+Industry+inauthor:Jason+Schreier&hl=&source=gbs_api","https://books.google.com/books/about/Press_Reset.html?hl=&id=65XXzQEACAAJ","US","NOT_FOR_SALE","False","US","NO_PAGES","False","False","ALLOWED","False","","False","http://play.google.com/books/reader?id=65XXzQEACAAJ&hl=&printsec=frontcover&source=gbs_api","NONE","False","Based on dozens of firsthand interviews and covering the development of landmark games including Bioshock: Infinite, Epic Mickey, Dead Space, and more, and through the studios&#39; shocking closures, this book will tell the stories of how real ...","304","","","","","","","","","","","","",""
"","","","","","","","","","","","","ISBN_13","9781538735497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","REHjDAAAQBAJ","DR0zs8SFLaU","https://www.googleapis.com/books/v1/volumes/REHjDAAAQBAJ","Marilyn in Manhattan","Her Year of Joy","Elizabeth Winder","Flatiron Books","2017-03-14","A city, a movie star, and one magical year. In November of 1954 a young woman dressed plainly in a white oxford, dark sunglasses and a black pageboy wig boards a midnight flight from Los Angeles to New York. As the plane’s engines rev she breathes a sigh of relief, lights a cigarette and slips off her wig revealing a tangle of fluffy blonde curls. Marilyn Monroe was leaving Hollywood behind, and along with it a failed marriage and a frustrating career. She needed a break from the scrutiny and insanity of LA. She needed Manhattan. In Manhattan, the most famous woman in the world can wander the streets unbothered, spend hours at the Met getting lost in art, and afternoons buried in the stacks of the Strand. Marilyn begins to live a life of the mind in New York; she dates Arthur Miller, dances with Truman Capote and drinks with Carson McCullers. Even though she had never lived there before, in New York, Marilyn is home. In Marilyn in Manhattan, the iconic blonde bombshell is not only happy, but successful. She breaks her contract with Fox Studios to form her own production company, a groundbreaking move that makes her the highest paid actress in history and revolutionizes the entertainment industry. A true love letter to Marilyn, and a joyous portrait of a city bursting with life and art, Marilyn in Manhattan is a beautifully written, lively look at two American treasures: New York and Marilyn Monroe, and sheds new light on one of our most enduring icons.","ISBN_13","9781250064974","True","False","BOOK","Biography & Autobiography","4","2","NOT_MATURE","True","1.3.3.0.preview.2","False","False","http://books.google.com/books/content?id=REHjDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=REHjDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=REHjDAAAQBAJ&printsec=frontcover&dq=intitle:Marilyn+in+Manhattan:+Her+Year+of+Joy+inauthor:Elizabeth+Winder&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=REHjDAAAQBAJ&source=gbs_api","https://play.google.com/store/books/details?id=REHjDAAAQBAJ","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/Marilyn_in_Manhattan-sample-epub.acsm?id=REHjDAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=REHjDAAAQBAJ&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","Even though she had never lived there before, in New York, Marilyn is home. In Marilyn in Manhattan, the iconic blonde bombshell is not only happy, but successful.","304","2.99","USD","2.99","USD","https://play.google.com/store/books/details?id=REHjDAAAQBAJ&rdid=book-REHjDAAAQBAJ&rdot=1&source=gbs_api","1","2990000","USD","2990000","USD","True","",""
"","","","","","","","","","","","","ISBN_10","125006497X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","506oDAAAQBAJ","5QWgrYraa+I","https://www.googleapis.com/books/v1/volumes/506oDAAAQBAJ","Fossil Men","The Quest for the Oldest Skeleton and the Origins of Humankind","Kermit Pattison","HarperCollins","2020-11-10","""A rip-roaring tale, Fossil Men is one of those rare books that can be a prism through which to view the world, exposing the fabric of the Earth and illuminating the Tree of Life."" —New York Times bestselling author Peter Nichols A behind-the-scenes account of the shocking discovery of the skeleton of “Ardi,” a human ancestor far older than Lucy - a find that shook the world of paleoanthropology and radically altered our understanding of human evolution. In 1994, a team led by fossil-hunting legend Tim White—”the Steve Jobs of paleoanthropology”—uncovered the bones of a human ancestor in Ethiopia’s Afar region. Radiometric dating of nearby rocks indicated the skeleton, classified as Ardipithecus ramidus, was 4.4 million years old, more than a million years older than “Lucy,” then the oldest known human ancestor. The findings challenged many assumptions about human evolution—how we started walking upright, how we evolved our nimble hands, and, most significantly, whether we were descended from an ancestor that resembled today’s chimpanzee—and repudiated a half-century of paleoanthropological orthodoxy. Fossil Men is the first full-length exploration of Ardi, the fossil men who found her, and her impact on what we know about the origins of the human species. It is a scientific detective story played out in anatomy and the natural history of the human body. Kermit Pattison brings into focus a cast of eccentric, obsessive scientists, including one of the world’s greatest fossil hunters, Tim White—an exacting and unforgiving fossil hunter whose virtuoso skills in the field were matched only by his propensity for making enemies; Gen Suwa, a Japanese savant who sometimes didn’t bother going home at night to devote more hours to science; Owen Lovejoy, a onetime creationist-turned-paleoanthropologist; Berhane Asfaw, who survived imprisonment and torture to become Ethiopia’s most senior paleoanthropologist and who fought for African scientists to gain equal footing in the study of human origins; and the Leakeys, for decades the most famous family in paleoanthropology. An intriguing tale of scientific discovery, obsession and rivalry that moves from the sun-baked desert of Africa and a nation caught in a brutal civil war, to modern high-tech labs and academic lecture halls, Fossil Men is popular science at its best, and a must read for fans of Jared Diamond, Richard Dawkins, and Edward O. Wilson.","ISBN_13","9780062410306","True","False","BOOK","Science","4.5","2","NOT_MATURE","True","1.1.1.0.preview.2","False","False","http://books.google.com/books/content?id=506oDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=506oDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=506oDAAAQBAJ&pg=PP1&dq=intitle:Fossil+Men:+The+Quest+for+the+Oldest+Skeleton+and+the+Origins+of+Humankind+inauthor:Kermit+Pattison&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=506oDAAAQBAJ&source=gbs_api","https://play.google.com/store/books/details?id=506oDAAAQBAJ","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED_FOR_ACCESSIBILITY","True","http://books.google.com/books/download/Fossil_Men-sample-epub.acsm?id=506oDAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=506oDAAAQBAJ&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","In Fossil Men, acclaimed journalist Kermit Pattison brings us a cast of eccentric, obsessive scientists, including White, an uncompromising perfectionist whose virtuoso skills in the field were matched only by his propensity for making ...","544","14.99","USD","14.99","USD","https://play.google.com/store/books/details?id=506oDAAAQBAJ&rdid=book-506oDAAAQBAJ&rdot=1&source=gbs_api","1","14990000","USD","14990000","USD","True","",""
"","","","","","","","","","","","","ISBN_10","006241030X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","DBgVEAAAQBAJ","Rt7Nk0PjjjQ","https://www.googleapis.com/books/v1/volumes/DBgVEAAAQBAJ","Amazon Unbound","Jeff Bezos and the Invention of a Global Empire","Brad Stone","Simon and Schuster","2021-05-11","From the bestselling author of The Everything Store, an unvarnished picture of Amazon’s unprecedented growth and its billionaire founder, Jeff Bezos, revealing the most important business story of our time. “If a company and a culture can have a biographer, Stone is Amazon’s—which, given the retailer’s ubiquity, makes him a biographer of the way all of us live now.” —Jon Meacham, Pulitzer Prize winner and New York Times bestselling author Almost ten years ago, Bloomberg journalist Brad Stone captured the rise of Amazon in his bestseller The Everything Store. Since then, Amazon has expanded exponentially, inventing novel products like Alexa and disrupting countless industries, while its workforce has quintupled in size and its valuation has soared to well over a trillion dollars. Jeff Bezos’s empire, once housed in a garage, now spans the globe. Between services like Whole Foods, Prime Video, and Amazon’s cloud computing unit, AWS, plus Bezos’s ownership of The Washington Post, it’s impossible to go a day without encountering its impact. We live in a world run, supplied, and controlled by Amazon and its iconoclast founder. In Amazon Unbound, Brad Stone presents a deeply reported, vividly drawn portrait of how a retail upstart became one of the most powerful and feared entities in the global economy. Stone also probes the evolution of Bezos himself—who started as a geeky technologist totally devoted to building Amazon, but who transformed to become a fit, disciplined billionaire with global ambitions; who ruled Amazon with an iron fist, even as he found his personal life splashed over the tabloids. Definitive, timely, and revelatory, Stone has provided an unvarnished portrait of a man and company that we couldn’t imagine modern life without.","ISBN_13","9781982132637","True","False","BOOK","Business & Economics","","","NOT_MATURE","False","1.1.1.0.preview.2","False","False","http://books.google.com/books/content?id=DBgVEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=DBgVEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=DBgVEAAAQBAJ&pg=PP1&dq=intitle:Amazon+Unbound:+Jeff+Bezos+and+the+Invention+of+a+Global+Empire+inauthor:Brad+Stone&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=DBgVEAAAQBAJ&source=gbs_api","https://play.google.com/store/books/details?id=DBgVEAAAQBAJ","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED_FOR_ACCESSIBILITY","True","http://books.google.com/books/download/Amazon_Unbound-sample-epub.acsm?id=DBgVEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=DBgVEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","In Amazon Unbound, Brad Stone presents a deeply reported, vividly drawn portrait of how a retail upstart became one of the most powerful and feared entities in the global economy.","496","14.99","USD","14.99","USD","https://play.google.com/store/books/details?id=DBgVEAAAQBAJ&rdid=book-DBgVEAAAQBAJ&rdot=1&source=gbs_api","1","14990000","USD","14990000","USD","True","",""
"","","","","","","","","","","","","ISBN_10","1982132639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","5aGazQEACAAJ","B0AEn81o6po","https://www.googleapis.com/books/v1/volumes/5aGazQEACAAJ","Swagger","Unleash Everything You Are and Become Everything You Want","Leslie Ehm","","2021-05-10","Ever wonder why some people are magnetic, confident in their abilities, in charge of their own destinies, and utterly at ease in their own skin? What's their secret? In a word: Swagger. And no, this is not the old swagger--that show-off, in-your-face, arrogant kind. This brand-new swagger is unshakable, undeniable and utterly unstoppable. And you can have it too. Award-winning training guru and coach Leslie Ehm shows that true swagger results from your ability to manifest who you really are and hold on to it in the face of all the psychological crap that will come for it every day. Part guidebook, part manifesto, a little sweary and completely inspiring, Swagger gives you the steps to unlock and unleash your personal brand of swagger--one that can never be duplicated or diminished. And you'll read stories of the countless people Leslie's worked with who've discovered their own swagger and changed their lives for the better. Forget everything you think you know about confidence-building. Swagger shatters the myths around ""fake it 'til you make it,"" and shows you how to record over all the negative self-limiting tapes and stop giving away your personal power. You'll learn how to challenge the preconceptions of what you ""should"" and ""shouldn't"" do, and navigate the professional world with authenticity and badassery. Discover what swagger blockers are holding you back and what drivers will bring your unique and powerful personality to the forefront for all to revel at and see why Swagger is the new mindset that will bring you all of the success you've ever dreamed of without ever having to compromise or sacrifice who you really are. For anyone who's ever felt that they weren't good enough or believed that revealing their messy, vulnerable, authentic human selves could never result in greater success, Swagger will give you a doorway into the kind of self-belief that creates unimaginable confidence and will change the way you live, work and feel. Your swagger is waiting for you. What are you waiting for?","ISBN_10","1989603971","False","False","BOOK","Business & Economics","","","NOT_MATURE","False","preview-1.0.0","False","False","http://books.google.com/books/content?id=5aGazQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books/content?id=5aGazQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","en","http://books.google.com/books?id=5aGazQEACAAJ&dq=intitle:Swagger:+Unleash+Everything+You+Are+and+Become+Everything+You+Want+inauthor:Leslie+Ehm&hl=&cd=1&source=gbs_api","http://books.google.com/books?id=5aGazQEACAAJ&dq=intitle:Swagger:+Unleash+Everything+You+Are+and+Become+Everything+You+Want+inauthor:Leslie+Ehm&hl=&source=gbs_api","https://books.google.com/books/about/Swagger.html?hl=&id=5aGazQEACAAJ","US","NOT_FOR_SALE","False","US","NO_PAGES","False","False","ALLOWED","False","","False","http://play.google.com/books/reader?id=5aGazQEACAAJ&hl=&printsec=frontcover&source=gbs_api","NONE","False","What&#39;s their secret? In a word: Swagger. And no, this is not the old swagger--that show-off, in-your-face, arrogant kind. This brand-new swagger is unshakable, undeniable and utterly unstoppable. And you can have it too.","200","","","","","","","","","","","","",""
"","","","","","","","","","","","","ISBN_13","9781989603970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","7Oz7DwAAQBAJ","VMUUB7W99k8","https://www.googleapis.com/books/v1/volumes/7Oz7DwAAQBAJ","Brat","An '80s Story","Andrew McCarthy","Hachette UK","2021-05-11","Fans of Patti Smith's Just Kids and Rob Lowe's StoriesI Only Tell My Friends will love this beautifully written, entertaining, and emotionally honest memoir by an actor, director, and author who found his start as an 80s Brat pack member. Most people know Andrew McCarthy from his movie roles in Pretty in Pink, St. Elmo's Fire, Weekend at Bernie's, and Less than Zero, and as a charter member of Hollywood's Brat Pack. That iconic group of ingenues and heartthrobs included Rob Lowe, Molly Ringwald, Emilio Estevez, and Demi Moore, and has come to represent both a genre of film and an era of pop culture. In his memoir Brat: An '80s Story, McCarthy focuses his gaze on that singular moment in time. The result is a revealing look at coming of age in a maelstrom, reckoning with conflicted ambition, innocence, addiction, and masculinity. New York City of the 1980s is brought to vivid life in these pages, from scoring loose joints in Washington Square Park to skipping school in favor of the dark revival houses of the Village where he fell in love with the movies that would change his life. Filled with personal revelations of innocence lost to heady days in Hollywood with John Hughes and an iconic cast of characters, Brat is a surprising and intimate story of an outsider caught up in a most unwitting success.","ISBN_13","9781538754283","True","False","BOOK","Biography & Autobiography","5","1","NOT_MATURE","False","1.1.1.0.preview.2","False","False","http://books.google.com/books/content?id=7Oz7DwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books/content?id=7Oz7DwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","en","http://books.google.com/books?id=7Oz7DwAAQBAJ&dq=intitle:Brat:+An+%2780s+Story+inauthor:Andrew+McCarthy&hl=&cd=1&source=gbs_api","http://books.google.com/books?id=7Oz7DwAAQBAJ&dq=intitle:Brat:+An+%2780s+Story+inauthor:Andrew+McCarthy&hl=&source=gbs_api","https://books.google.com/books/about/Brat.html?hl=&id=7Oz7DwAAQBAJ","US","NOT_FOR_SALE","False","US","NO_PAGES","False","False","ALLOWED","True","","True","http://play.google.com/books/reader?id=7Oz7DwAAQBAJ&hl=&printsec=frontcover&source=gbs_api","NONE","False","Most people know Andrew McCarthy from his movie roles in Pretty in Pink, St. Elmo&#39;s Fire, Weekend at Bernie&#39;s, and Less than Zero, and as a charter member of Hollywood&#39;s Brat Pack.","224","","","","","","","","","","","","",""
"","","","","","","","","","","","","ISBN_10","1538754282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","thc_ouenmv0C","CfKt0Nqes7E","https://www.googleapis.com/books/v1/volumes/thc_ouenmv0C","Start where You are","A Guide to Compassionate Living","Pema Chödrön","Shambhala Publications","2004","An American Buddhist nun explains how to become compassionate and fearless by accepting the pain in individual lives in their present state through the study of fifty-nine traditional Tibetan Buddhist sayings.","ISBN_13","9781590301425","True","True","BOOK","Philosophy","4","11","NOT_MATURE","False","1.0.1.0.preview.3","","","http://books.google.com/books/content?id=thc_ouenmv0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=thc_ouenmv0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=thc_ouenmv0C&pg=PR1&dq=intitle:Start+Where+You+Are:+A+Guide+to+Compassionate+Living+(Shambhala+Classics)+inauthor:Pema+Ch%C3%B6dr%C3%B6n&hl=&cd=1&source=gbs_api","http://books.google.com/books?id=thc_ouenmv0C&dq=intitle:Start+Where+You+Are:+A+Guide+to+Compassionate+Living+(Shambhala+Classics)+inauthor:Pema+Ch%C3%B6dr%C3%B6n&hl=&source=gbs_api","https://books.google.com/books/about/Start_where_You_are.html?hl=&id=thc_ouenmv0C","US","NOT_FOR_SALE","False","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/Start_where_You_are-sample-epub.acsm?id=thc_ouenmv0C&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","True","http://play.google.com/books/reader?id=thc_ouenmv0C&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","An American Buddhist nun explains how to become compassionate and fearless by accepting the pain in individual lives in their present state through the study of fifty-nine traditional Tibetan Buddhist sayings.","221","","","","","","","","","","","","http://books.google.com/books/download/Start_where_You_are-sample-pdf.acsm?id=thc_ouenmv0C&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api",""
"","","","","","","","","","","","","ISBN_10","1590301420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","t8kWEAAAQBAJ","L/NVocx3P5Q","https://www.googleapis.com/books/v1/volumes/t8kWEAAAQBAJ","The Premonition: A Pandemic Story","","Michael Lewis","W. W. Norton & Company","2021-05-04","For those who could read between the lines, the censored news out of China was terrifying. But the president insisted there was nothing to worry about. Fortunately, we are still a nation of skeptics. Fortunately, there are those among us who study pandemics and are willing to look unflinchingly at worst-case scenarios. Michael Lewis’s taut and brilliant nonfiction thriller pits a band of medical visionaries against the wall of ignorance that was the official response of the Trump administration to the outbreak of COVID-19. The characters you will meet in these pages are as fascinating as they are unexpected. A thirteen-year-old girl’s science project on transmission of an airborne pathogen develops into a very grown-up model of disease control. A local public-health officer uses her worm’s-eye view to see what the CDC misses, and reveals great truths about American society. A secret team of dissenting doctors, nicknamed the Wolverines, has everything necessary to fight the pandemic: brilliant backgrounds, world-class labs, prior experience with the pandemic scares of bird flu and swine flu…everything, that is, except official permission to implement their work. Michael Lewis is not shy about calling these people heroes for their refusal to follow directives that they know to be based on misinformation and bad science. Even the internet, as crucial as it is to their exchange of ideas, poses a risk to them. They never know for sure who else might be listening in.","ISBN_13","9780393881561","True","False","BOOK","Political Science","","","NOT_MATURE","True","1.1.1.0.preview.2","False","False","http://books.google.com/books/content?id=t8kWEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=t8kWEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=t8kWEAAAQBAJ&printsec=frontcover&dq=intitle:The+Premonition:+A+Pandemic+Story+inauthor:Michael+Lewis&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=t8kWEAAAQBAJ&source=gbs_api","https://play.google.com/store/books/details?id=t8kWEAAAQBAJ","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/The_Premonition_A_Pandemic_Story-sample-epub.acsm?id=t8kWEAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=t8kWEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","Michael Lewis is not shy about calling these people heroes for their refusal to follow directives that they know to be based on misinformation and bad science.","320","26.23","USD","9.18","USD","https://play.google.com/store/books/details?id=t8kWEAAAQBAJ&rdid=book-t8kWEAAAQBAJ&rdot=1&source=gbs_api","1","26230000","USD","9180000","USD","True","",""
"","","","","","","","","","","","","ISBN_10","0393881563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"books#volumes","1","books#volume","Hb3-c-LLQkwC","T5jEigfr858","https://www.googleapis.com/books/v1/volumes/Hb3-c-LLQkwC","The Wrecking Crew","The Inside Story of Rock and Roll's Best-Kept Secret","Kent Hartman","Macmillan","2012-02-14","Winner of the Oregon Book Award for General Nonfiction and Los Angeles Times bestseller ""It makes good music sound better.""-Janet Maslin in The New York Times ""A fascinating look into the West Coast recording studio scene of the '60s and the inside story of the music you heard on the radio. If you always assumed the musicians you listened to were the same people you saw onstage, you are in for a big surprise!""-Dusty Street, host of Classic Vinyl on Sirius XM Satellite Radio If you were a fan of popular music in the 1960s and early '70s, you were a fan of the Wrecking Crew-whether you knew it or not. On hit record after hit record by everyone from the Byrds, the Beach Boys, and the Monkees to the Grass Roots, the 5th Dimension, Sonny & Cher, and Simon & Garfunkel, this collection of West Coast studio musicians from diverse backgrounds established themselves in Los Angeles, California as the driving sound of pop music-sometimes over the objection of actual band members forced to make way for Wrecking Crew members. Industry insider Kent Hartman tells the dramatic, definitive story of the musicians who forged a reputation throughout the business as the secret weapons behind the top recording stars. Mining invaluable interviews, the author follows the careers of such session masters as drummer Hal Blaine and keyboardist Larry Knechtel, as well as trailblazing bassist Carol Kaye-the only female in the bunch-who went on to play in thousands of recording sessions in this rock history. Readers will discover the Wrecking Crew members who would forge careers in their own right, including Glen Campbell and Leon Russell, and learn of the relationship between the Crew and such legends as Phil Spector and Jimmy Webb. Hartman also takes us inside the studio for the legendary sessions that gave us Pet Sounds, Bridge Over Troubled Water, and the rock classic ""Layla,"" which Wrecking Crew drummer Jim Gordon cowrote with Eric Clapton for Derek and the Dominos. And the author recounts priceless scenes such as Mike Nesmith of the Monkees facing off with studio head Don Kirshner, Grass Roots lead guitarist (and future star of The Office) Creed Bratton getting fired from the group, and Michel Rubini unseating Frank Sinatra's pianist for the session in which the iconic singer improvised the hit-making ending to ""Strangers in the Night."" The Wrecking Crew tells the collective, behind-the-scenes stories of the artists who dominated Top 40 radio during the most exciting time in American popular culture.","ISBN_13","9781429941372","True","False","BOOK","Music","3.5","7","NOT_MATURE","True","0.4.4.0.preview.2","False","False","http://books.google.com/books/content?id=Hb3-c-LLQkwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books/content?id=Hb3-c-LLQkwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","en","http://books.google.com/books?id=Hb3-c-LLQkwC&pg=PP1&dq=intitle:The+Wrecking+Crew:+The+Inside+Story+of+Rock+and+Roll%27s+Best-Kept+Secret+inauthor:Kent+Hartman&hl=&cd=1&source=gbs_api","https://play.google.com/store/books/details?id=Hb3-c-LLQkwC&source=gbs_api","https://play.google.com/store/books/details?id=Hb3-c-LLQkwC","US","FOR_SALE","True","US","PARTIAL","True","False","ALLOWED","True","http://books.google.com/books/download/The_Wrecking_Crew-sample-epub.acsm?id=Hb3-c-LLQkwC&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api","False","http://play.google.com/books/reader?id=Hb3-c-LLQkwC&hl=&printsec=frontcover&source=gbs_api","SAMPLE","False","On hit record after hit record by everyone from the Byrds, the Beach Boys, and the Monkees to the Grass Roots, the 5th Dimension, Sonny &amp; Cher, and Simon &amp; Garfunkel, this collection of West Coast studio musicians from diverse backgrounds ...","304","1.99","USD","1.99","USD","https://play.google.com/store/books/details?id=Hb3-c-LLQkwC&rdid=book-Hb3-c-LLQkwC&rdot=1&source=gbs_api","1","1990000","USD","1990000","USD","True","",""
"","","","","","","","","","","","","ISBN_10","1429941375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
