"status","copyright","num_results","last_modified","results__list_name","results__list_name_encoded","results__bestsellers_date","results__published_date","results__published_date_description","results__next_published_date","results__previous_published_date","results__display_name","results__normal_list_ends_at","results__updated","results__books__rank","results__books__rank_last_week","results__books__weeks_on_list","results__books__asterisk","results__books__dagger","results__books__primary_isbn10","results__books__primary_isbn13","results__books__publisher","results__books__description","results__books__price","results__books__title","results__books__author","results__books__contributor","results__books__contributor_note","results__books__book_image","results__books__book_image_width","results__books__book_image_height","results__books__amazon_product_url","results__books__age_group","results__books__book_review_link","results__books__first_chapter_link","results__books__sunday_review_link","results__books__article_chapter_link","results__books__isbns__isbn10","results__books__isbns__isbn13","results__books__buy_links__name","results__books__buy_links__url","results__books__book_uri"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781419718182",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BRAP%252BYEAR%252BBOOK%252FShea%252BSerrano%252Band%252BArturo%252BTorres%252F9781419718182&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BRAP%252BYEAR%252BBOOK%252BShea%252BSerrano%252Band%252BArturo%252BTorres",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781419718182&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BRAP%2BYEAR%2BBOOK",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781419718182%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BRAP%2BYEAR%2BBOOK%2BShea%2BSerrano%2Band%2BArturo%2BTorres%26aff%3DNYT",""
"","","","","","","","","","","","","","","8","0","0","0","0","0316042749","9780316042741","Little, Brown","The biography of a rock ’n’ roll pioneer who discovered some of its earliest and most enduring artists.","0.00","SAM PHILLIPS","Peter Guralnick","by Peter Guralnick","","https://storage.googleapis.com/du-prd/books/images/9780316042741.jpg","319","495","http://www.amazon.com/Sam-Phillips-Invented-Rock-Roll/dp/0316042749?tag=NYTBSREV-20","","","","https://www.nytimes.com/2015/12/06/books/review/sam-phillips-the-man-who-invented-rock-n-roll-by-peter-guralnick.html","","0316042749","9780316042741","Amazon","http://www.amazon.com/Sam-Phillips-Invented-Rock-Roll/dp/0316042749?tag=NYTBSREV-20","nyt://book/396c7495-9494-5b5d-8091-cb2d2955bec1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1478908556","9781478908555","Apple Books","https://goto.applebooks.apple/9780316042741?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316042741",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSAM%252BPHILLIPS%252FPeter%252BGuralnick%252F9780316042741&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSAM%252BPHILLIPS%252BPeter%252BGuralnick",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316042741&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSAM%2BPHILLIPS",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316042741%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSAM%2BPHILLIPS%2BPeter%2BGuralnick%26aff%3DNYT",""
"","","","","","","","","","","","","","","9","0","0","0","0","1631910019","9781631910012","Black Dog & Leventhal","A comprehensive collection of more than 2,000 images of paintings and frescoes from the city's museums and churches, spanning the years 1250-1743.","0.00","FLORENCE","Ross King and Anja Grebe","by Ross King and Anja Grebe","","https://storage.googleapis.com/du-prd/books/images/9781631910012.jpg","330","334","http://www.amazon.com/Florence-The-Paintings-Frescoes-1250-1743/dp/1631910019?tag=NYTBSREV-20","","","","","","1631910019","9781631910012","Amazon","http://www.amazon.com/Florence-The-Paintings-Frescoes-1250-1743/dp/1631910019?tag=NYTBSREV-20","nyt://book/1c8a911a-7740-54e7-a64f-47b4ce3fa6bb"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://goto.applebooks.apple/9781631910012?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781631910012",""
