"status","copyright","num_results","last_modified","results__list_name","results__list_name_encoded","results__bestsellers_date","results__published_date","results__published_date_description","results__next_published_date","results__previous_published_date","results__display_name","results__normal_list_ends_at","results__updated","results__books__rank","results__books__rank_last_week","results__books__weeks_on_list","results__books__asterisk","results__books__dagger","results__books__primary_isbn10","results__books__primary_isbn13","results__books__publisher","results__books__description","results__books__price","results__books__title","results__books__author","results__books__contributor","results__books__contributor_note","results__books__book_image","results__books__book_image_width","results__books__book_image_height","results__books__amazon_product_url","results__books__age_group","results__books__book_review_link","results__books__first_chapter_link","results__books__sunday_review_link","results__books__article_chapter_link","results__books__isbns__isbn10","results__books__isbns__isbn13","results__books__buy_links__name","results__books__buy_links__url","results__books__book_uri"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781621574156&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BEMMAUS%2BCODE",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781621574156%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BEMMAUS%2BCODE%2BDavid%2BLimbaugh%26aff%3DNYT",""
"","","","","","","","","","","","","","","5","0","0","0","0","1878424319","9781878424310","Amber-Allen","A guide to conduct, spiritual freedom and a life with fewer limitations, by a Mexican healer. Originally published in 2000.","0.00","THE FOUR AGREEMENTS","Don Miguel Ruiz","by Don Miguel Ruiz","","https://storage.googleapis.com/du-prd/books/images/9781878424310.jpg","128","171","http://www.amazon.com/The-Four-Agreements-Practical-Personal/dp/1878424319?tag=NYTBSREV-20","","","","","","1878424319","9781878424310","Amazon","http://www.amazon.com/The-Four-Agreements-Practical-Personal/dp/1878424319?tag=NYTBSREV-20","nyt://book/e5b2febc-3a21-5127-8eec-a1f9e47abac6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1934408018","9781934408018","Apple Books","https://goto.applebooks.apple/9781878424310?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1878424939","9781878424938","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781878424310",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1878424777","9781878424778","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BFOUR%252BAGREEMENTS%252FDon%252BMiguel%252BRuiz%252F9781878424310&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BFOUR%252BAGREEMENTS%252BDon%252BMiguel%252BRuiz",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1878424505","9781878424501","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781878424310&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BFOUR%2BAGREEMENTS",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781878424310%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BFOUR%2BAGREEMENTS%2BDon%2BMiguel%2BRuiz%26aff%3DNYT",""
"","","","","","","","","","","","","","","6","0","0","0","0","0718031822","9780718031824","Thomas Nelson","An HGTV personality calls for women of all ages to find contentment in a world of impossible standards through the grace of God.","0.00","FOR THE LOVE","Jen Hatmaker","by Jen Hatmaker","","https://storage.googleapis.com/du-prd/books/images/9780718031824.jpg","330","493","http://www.amazon.com/For-Love-Fighting-Impossible-Standards/dp/0718031822?tag=NYTBSREV-20","","","","","","0718031822","9780718031824","Amazon","http://www.amazon.com/For-Love-Fighting-Impossible-Standards/dp/0718031822?tag=NYTBSREV-20","nyt://book/52003895-2d95-5256-85cc-6b894372a2e7"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0718031830","9780718031831","Apple Books","https://goto.applebooks.apple/9780718031824?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1491597453","9781491597453","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780718031824",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FFOR%252BTHE%252BLOVE%252FJen%252BHatmaker%252F9780718031824&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DFOR%252BTHE%252BLOVE%252BJen%252BHatmaker",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780718031824&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DFOR%2BTHE%2BLOVE",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780718031824%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DFOR%2BTHE%2BLOVE%2BJen%2BHatmaker%26aff%3DNYT",""
"","","","","","","","","","","","","","","7","0","0","0","0","080101526X","9780801015267","Baker Books","How the near-death experiences of thousands of people point to the picture of heaven promised in the Bible.","0.00","IMAGINE HEAVEN","John Burke","by John Burke","","https://storage.googleapis.com/du-prd/books/images/9780801015267.jpg","321","495","http://www.amazon.com/Imagine-Heaven-Near-Death-Experiences-Exhilarating/dp/080101526X?tag=NYTBSREV-20","","","","","","080101526X","9780801015267","Amazon","http://www.amazon.com/Imagine-Heaven-Near-Death-Experiences-Exhilarating/dp/080101526X?tag=NYTBSREV-20","nyt://book/f71580b5-43c2-5b92-9795-45876f51519a"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1493400517","9781493400515","Apple Books","https://goto.applebooks.apple/9780801015267?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780801015267",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FIMAGINE%252BHEAVEN%252FJohn%252BBurke%252F9780801015267&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DIMAGINE%252BHEAVEN%252BJohn%252BBurke",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780801015267&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DIMAGINE%2BHEAVEN",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780801015267%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DIMAGINE%2BHEAVEN%2BJohn%2BBurke%26aff%3DNYT",""
"","","","","","","","","","","","","","","8","0","0","0","0","1250045924","9781250045928","Thomas Dunne","A view that there once existed on Earth an advanced civilization now lost; survivors were known to later cultures as ""the Sages,"" the Shining Ones, and ""the Mystery Teachers of Heaven.""","0.00","MAGICIANS OF THE GODS","Graham Hancock","by Graham Hancock","","https://storage.googleapis.com/du-prd/books/images/9781250045928.jpg","326","495","http://www.amazon.com/Magicians-Gods-Forgotten-Wisdom-Civilization/dp/1250045924?tag=NYTBSREV-20","","","","","","1250045924","9781250045928","Amazon","http://www.amazon.com/Magicians-Gods-Forgotten-Wisdom-Civilization/dp/1250045924?tag=NYTBSREV-20","nyt://book/a26a171e-4621-5d23-ac73-81a932a9d19c"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1466846062","9781466846067","Apple Books","https://goto.applebooks.apple/9781250045928?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250045928",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FMAGICIANS%252BOF%252BTHE%252BGODS%252FGraham%252BHancock%252F9781250045928&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DMAGICIANS%252BOF%252BTHE%252BGODS%252BGraham%252BHancock",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250045928&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DMAGICIANS%2BOF%2BTHE%2BGODS",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250045928%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DMAGICIANS%2BOF%2BTHE%2BGODS%2BGraham%2BHancock%26aff%3DNYT",""
"","","","","","","","","","","","","","","9","0","0","0","0","0812998391","9780812998399","Spiegel & Grau","A medium describes the development of her gift, offers accounts of people reunited with departed loved ones and presents life lessons.","0.00","THE LIGHT BETWEEN US","Laura Lynne Jackson","by Laura Lynne Jackson","","https://storage.googleapis.com/du-prd/books/images/9780812998399.jpg","324","495","http://www.amazon.com/The-Light-Between-Us-Stories-ebook/dp/B00TNDOYHA?tag=NYTBSREV-20","","","","","","0812998391","9780812998399","Amazon","http://www.amazon.com/The-Light-Between-Us-Stories-ebook/dp/B00TNDOYHA?tag=NYTBSREV-20","nyt://book/993c390b-d70a-567d-8613-1c601b1bc359"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0812998383","9780812998382","Apple Books","https://goto.applebooks.apple/9780812998399?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812998399",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BLIGHT%252BBETWEEN%252BUS%252FLaura%252BLynne%252BJackson%252F9780812998399&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BLIGHT%252BBETWEEN%252BUS%252BLaura%252BLynne%252BJackson",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780812998399&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BLIGHT%2BBETWEEN%2BUS",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780812998399%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BLIGHT%2BBETWEEN%2BUS%2BLaura%2BLynne%2BJackson%26aff%3DNYT",""
"","","","","","","","","","","","","","","10","0","0","0","0","1501126121","9781501126123","Threshold Editions/Mercury Radio Arts","The talk-radio host looks to Muslim teachings for the roots of Islamic extremism.","0.00","IT IS ABOUT ISLAM","Glenn Beck","by Glenn Beck","","https://storage.googleapis.com/du-prd/books/images/9781501126130.jpg","319","495","http://www.amazon.com/It-IS-About-Islam-Caliphate/dp/1501126121?tag=NYTBSREV-20","","","","","","1501126121","9781501126123","Amazon","http://www.amazon.com/It-IS-About-Islam-Caliphate/dp/1501126121?tag=NYTBSREV-20","nyt://book/95c95ecf-4d30-5787-90f8-41cd840d235f"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150112613X","9781501126130","Apple Books","https://goto.applebooks.apple/9781501126123?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1442394064","9781442394063","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501126123",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FIT%252BIS%252BABOUT%252BISLAM%252FGlenn%252BBeck%252F9781501126123&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DIT%252BIS%252BABOUT%252BISLAM%252BGlenn%252BBeck",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781501126123&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DIT%2BIS%2BABOUT%2BISLAM",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781501126123%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DIT%2BIS%2BABOUT%2BISLAM%2BGlenn%2BBeck%26aff%3DNYT",""
