"status","copyright","num_results","last_modified","results__list_name","results__list_name_encoded","results__bestsellers_date","results__published_date","results__published_date_description","results__next_published_date","results__previous_published_date","results__display_name","results__normal_list_ends_at","results__updated","results__books__rank","results__books__rank_last_week","results__books__weeks_on_list","results__books__asterisk","results__books__dagger","results__books__primary_isbn10","results__books__primary_isbn13","results__books__publisher","results__books__description","results__books__price","results__books__title","results__books__author","results__books__contributor","results__books__contributor_note","results__books__book_image","results__books__book_image_width","results__books__book_image_height","results__books__amazon_product_url","results__books__age_group","results__books__book_review_link","results__books__first_chapter_link","results__books__sunday_review_link","results__books__article_chapter_link","results__books__isbns__isbn10","results__books__isbns__isbn13","results__books__buy_links__name","results__books__buy_links__url","results__books__book_uri"
"","","","","","","","","","","","","","","3","3","0","0","0","147670869X","9781476708690","Simon & Schuster","","0.00","THE INNOVATORS","Walter Isaacson","by Walter Isaacson","","https://storage.googleapis.com/du-prd/books/images/9781476708713.jpg","128","193","http://www.amazon.com/The-Innovators-Hackers-Geniuses-Revolution-ebook/dp/B00JGAS65Q?tag=NYTBSREV-20","","https://www.nytimes.com/2014/10/09/arts/walter-isaacsons-the-innovators-studies-computer-wizards.html","","https://www.nytimes.com/2014/10/05/books/review/the-innovators-by-walter-isaacson.html","","147670869X","9781476708690","Amazon","http://www.amazon.com/The-Innovators-Hackers-Geniuses-Revolution-ebook/dp/B00JGAS65Q?tag=NYTBSREV-20","nyt://book/74ec3a0a-e7dd-51ea-a372-e0f99f575220"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1476708711","9781476708713","Apple Books","https://goto.applebooks.apple/9781476708690?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1442376228","9781442376229","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781476708690",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1476708703","9781476708706","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BINNOVATORS%252FWalter%252BIsaacson%252F9781476708690&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BINNOVATORS%252BWalter%252BIsaacson",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781476708690&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BINNOVATORS",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781476708690%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BINNOVATORS%2BWalter%2BIsaacson%26aff%3DNYT",""
"","","","","","","","","","","","","","","4","0","0","0","0","0385535376","9780385535373","Doubleday","","0.00","IN THE KINGDOM OF ICE","Hampton Sides","by Hampton Sides","","https://storage.googleapis.com/du-prd/books/images/9780385535380.jpg","128","194","http://www.amazon.com/In-Kingdom-Ice-Terrible-Jeannette-ebook/dp/B00IBZ3Z8U?tag=NYTBSREV-20","","","","https://www.nytimes.com/2014/08/17/books/review/in-the-kingdom-of-ice-by-hampton-sides.html","","0385535376","9780385535373","Amazon","http://www.amazon.com/In-Kingdom-Ice-Terrible-Jeannette-ebook/dp/B00IBZ3Z8U?tag=NYTBSREV-20","nyt://book/5a94bfbf-5132-52d1-ab89-86d0d52b667f"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0804194602","9780804194600","Apple Books","https://goto.applebooks.apple/9780385535373?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0307966542","9780307966544","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385535373",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0307946916","9780307946911","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FIN%252BTHE%252BKINGDOM%252BOF%252BICE%252FHampton%252BSides%252F9780385535373&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DIN%252BTHE%252BKINGDOM%252BOF%252BICE%252BHampton%252BSides",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385535373&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DIN%2BTHE%2BKINGDOM%2BOF%2BICE",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385535373%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DIN%2BTHE%2BKINGDOM%2BOF%2BICE%2BHampton%2BSides%26aff%3DNYT",""
"","","","","","","","","","","","","","","5","0","0","0","0","0553380168","9780553380163","Random House","","0.00","A BRIEF HISTORY OF TIME","Stephen Hawking","by Stephen Hawking","","https://storage.googleapis.com/du-prd/books/images/9780553380163.jpg","325","495","http://www.amazon.com/Brief-History-Time-Stephen-Hawking/dp/0553380168?tag=NYTBSREV-20","","https://www.nytimes.com/1988/05/04/books/books-of-the-times-making-the-big-bang-almost-understandable.html","","","","0553380168","9780553380163","Amazon","http://www.amazon.com/Brief-History-Time-Stephen-Hawking/dp/0553380168?tag=NYTBSREV-20","nyt://book/2488cc73-b911-5024-b91e-60222a1e8435"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","055305340X","9780553053401","Apple Books","https://goto.applebooks.apple/9780553380163?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0553109537","9780553109535","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780553380163",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0593015185","9780593015186","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FA%252BBRIEF%252BHISTORY%252BOF%252BTIME%252FStephen%252BHawking%252F9780553380163&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DA%252BBRIEF%252BHISTORY%252BOF%252BTIME%252BStephen%252BHawking",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0553346148","9780553346145","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780553380163&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DA%2BBRIEF%2BHISTORY%2BOF%2BTIME",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1574534467","9781574534467","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780553380163%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DA%2BBRIEF%2BHISTORY%2BOF%2BTIME%2BStephen%2BHawking%26aff%3DNYT",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0613074041","9780613074049","","",""
"","","","","","","","","","","","","","","6","4","0","0","0","0307352153","9780307352156","Crown","","0.00","QUIET","Susan Cain","by Susan Cain","","https://storage.googleapis.com/du-prd/books/images/9780307452207.jpg","329","495","http://www.amazon.com/Quiet-Power-Introverts-World-Talking-ebook/dp/B004J4WNL2?tag=NYTBSREV-20","","","","https://www.nytimes.com/2012/02/12/books/review/susan-cains-quiet-argues-for-the-power-of-introverts.html","","0307352145","9780307352149","Amazon","http://www.amazon.com/Quiet-Power-Introverts-World-Talking-ebook/dp/B004J4WNL2?tag=NYTBSREV-20","nyt://book/e2d80da4-6b71-57d0-b2a1-4a3d3f22a73b"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0307452204","9780307452207","Apple Books","https://goto.applebooks.apple/9780307352156?at=10lIEQ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0307352153","9780307352156","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780307352156",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1611734207","9781611734201","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FQUIET%252FSusan%252BCain%252F9780307352156&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DQUIET%252BSusan%252BCain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0739341243","9780739341247","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780307352156&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DQUIET",""
